,Date,BidOpen,BidHigh,BidLow,BidClose,AskOpen,AskHigh,AskLow,AskClose,Volume,MA200,price_change,upmove,downmove,avg_up,avg_down,RS,RSI,Buy
2038,2022-04-07 10:00:00,1.08916,1.08983,1.08863,1.08937,1.0892499999999998,1.08991,1.0887099999999998,1.08945,7931,1.1017954000000003,0.00019280913731689608,0.00019280913731689608,0.0,0.00032277773277080806,0.0004131379199734253,0.7812832402108488,-28.994554155561445,No
2039,2022-04-07 11:00:00,1.08937,1.09214,1.08904,1.09107,1.08945,1.09221,1.08911,1.0911499999999998,28696,1.1017753000000003,0.001560534988112483,0.001560534988112483,0.0,0.0004465534583049757,0.00037182412797608273,1.2009803149022644,15.73468852140347,No
2040,2022-04-07 12:00:00,1.09107,1.09264,1.0909200000000001,1.09131,1.0911499999999998,1.09272,1.091,1.0913899999999999,12941,1.1017544000000001,0.00021996755478559393,0.00021996755478559393,0.0,0.00042389486795303753,0.00033464171517847444,1.266712572659872,20.055492652119398,No
2041,2022-04-07 13:00:00,1.09131,1.09382,1.09067,1.09138,1.0913899999999999,1.0938999999999999,1.0907499999999999,1.0914599999999999,17943,1.1017357500000002,6.414309407953844e-05,6.414309407953844e-05,0.0,0.0003879196905656876,0.00030117754366062695,1.2880100084845751,21.36085174706345,No
2042,2022-04-07 14:00:00,1.09138,1.09232,1.08976,1.0911,1.0914599999999999,1.0923999999999998,1.08984,1.09116,25157,1.1016960500000001,-0.00025655592002793437,0.0,0.00025655592002793437,0.0003491277215091188,0.0002967153812973577,1.1766418039489341,14.012368535276039,No
2043,2022-04-07 15:00:00,1.0911,1.09149,1.08949,1.08982,1.09116,1.09158,1.08957,1.0898999999999999,16354,1.10165565,-0.0011731280359269514,0.0,0.0011731280359269514,0.0003142149493582069,0.0003843566467603171,0.8175088215767211,-23.32283904549311,No
2044,2022-04-07 16:00:00,1.08982,1.08996,1.0876000000000001,1.08767,1.0898999999999999,1.09004,1.0876599999999998,1.08774,10534,1.1015999500000002,-0.0019728028481768023,0.0,0.0019728028481768023,0.00028279345442238616,0.0005432012669019657,0.5206052924641343,-93.08410180902882,No
2045,2022-04-07 17:00:00,1.08767,1.0892,1.08762,1.08828,1.08774,1.08927,1.0876899999999998,1.08836,8245,1.1015598000000002,0.0005608318699605874,0.0005608318699605874,0.0,0.0003105972959762063,0.0004888811402117691,0.6353227204503421,-58.400320783610596,No
2046,2022-04-07 18:00:00,1.08828,1.08881,1.08734,1.08798,1.08836,1.08889,1.08741,1.08805,8307,1.1015216000000003,-0.0002756643510860579,0.0,0.0002756643510860579,0.00027953756637858564,0.000467559461299198,0.5978652760054096,-68.26176283082074,No
2047,2022-04-07 19:00:00,1.08798,1.08819,1.08673,1.08717,1.08805,1.0882699999999998,1.08682,1.08726,7981,1.10147335,-0.0007444989797605883,0.0,0.0007444989797605883,0.00025158380974072705,0.000495253413145337,0.5079900573383778,-97.8542465652805,No
2048,2022-04-07 20:00:00,1.08717,1.08813,1.08695,1.08775,1.08726,1.0883699999999998,1.08703,1.08805,3164,1.10142745,0.0005334952215385602,0.0005334952215385602,0.0,0.00027977495092051035,0.0004457280718308033,0.6276807959870023,-60.31664731394895,No
2049,2022-04-07 21:00:00,1.08775,1.08805,1.08755,1.08785,1.08805,1.08852,1.0879999999999999,1.08808,179,1.1013787000000002,9.193288899100871e-05,9.193288899100871e-05,0.0,0.00026099074472756017,0.00040115526464772294,0.6505978301362961,-54.704785610875206,No
2050,2022-04-07 22:00:00,1.08785,1.08819,1.0872,1.08746,1.08808,1.08826,1.0873,1.0875299999999999,1665,1.1013192000000003,-0.00035850530863623664,0.0,0.00035850530863623664,0.00023489167025480414,0.0003968902690465743,0.5918302578167772,-69.96736636767002,No
2051,2022-04-07 23:00:00,1.08746,1.0875,1.08597,1.08639,1.0875299999999999,1.0875899999999998,1.08606,1.08648,3505,1.1012598500000002,-0.0009839442370295215,0.0,0.0009839442370295215,0.0002114025032293237,0.00045559566584486903,0.46401342040270105,-116.51100809371741,No
